Academic_Year,SSA_T1,Age,Level,Gender,Framework, Starts , Achievements 
201415,"Business, Administration and Law",Under 19,Advanced Apprenticeship,Not App/ Known,Workplace Pensions (Administrator or Consultant), -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Accountancy,80,30
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Actuarial Technician, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Bookkeeping, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Business Administration,60,20
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Business Innovation and Growth,10, -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Chartered Manager Degree Apprenticeship, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Contact Centres, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Customer Service, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Customer Service Practitioner, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Non-SASE Compliant, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Enterprise, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Financial Services Administrator, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Financial Services Customer Adviser, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Fundraising, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Human Resource Management,10, -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Insurance, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Insurance Practitioner, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Insurance Professional, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Investment Operations Specialist, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Investment Operations Technician, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Junior Management Consultant, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Legal Advice, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Legal Services, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Management, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Marketing and Communications, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Mortgage Adviser, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Operations/Departmental Manager, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Paraplanner, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Payroll, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Professional Services,60,10
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Project Management,20, -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Providing Financial Advice, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Providing Financial Services, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Public Relations,10, -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Recruitment, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Relationship Manager (Banking), -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Sales and Telesales, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Senior Financial Services Customer Adviser, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Social Media and Digital Marketing, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Team Leader/Supervisor, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Volunteer Management, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Female,Workplace Pensions (Administrator or Consultant), -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Accountancy,90,40
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Actuarial Technician, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Bookkeeping, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Business Administration,50, -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Business Innovation and Growth,10, -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Chartered Manager Degree Apprenticeship, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Contact Centres, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Customer Service, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Customer Service Practitioner, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Non-SASE Compliant, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Enterprise, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Financial Services Administrator, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Financial Services Customer Adviser, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Fundraising, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Human Resource Management, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Insurance, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Insurance Practitioner, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Insurance Professional, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Investment Operations Specialist, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Investment Operations Technician, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Junior Management Consultant, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Legal Advice, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Legal Services, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Management, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Marketing and Communications, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Mortgage Adviser, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Operations/Departmental Manager, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Paraplanner, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Payroll, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Professional Services,80,10
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Project Management,30, -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Providing Financial Advice, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Providing Financial Services, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Public Relations, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Recruitment, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Relationship Manager (Banking),10, -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Sales and Telesales, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Senior Financial Services Customer Adviser, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Social Media and Digital Marketing,10, -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Team Leader/Supervisor, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Volunteer Management, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Male,Workplace Pensions (Administrator or Consultant), -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Accountancy, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Actuarial Technician, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Bookkeeping, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Business Administration, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Business Innovation and Growth, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Chartered Manager Degree Apprenticeship, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Contact Centres, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Customer Service, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Customer Service Practitioner, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Non-SASE Compliant, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Enterprise, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Financial Services Administrator, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Financial Services Customer Adviser, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Fundraising, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Human Resource Management, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Insurance, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Insurance Practitioner, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Insurance Professional, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Investment Operations Specialist, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Investment Operations Technician, -   , -   
201415,"Business, Administration and Law",Under 19,Higher Apprenticeship,Not App/ Known,Junior Management Consultant, -   , -   
